bodyparts,RW,RW,RW,LW,LW,LW,RP,RP,RP,PP,PP,PP,LP,LP,LP,Nose,Nose,Nose,HB,HB,HB
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4164,439.7720947,342.3997803,1,436.021698,676.9832764,1,417.7791138,436.0528564,1,411.2181396,505.9881287,0.999999881,416.0345154,573.2475586,1,422.2666321,541.0344849,0.999998689,470.1821289,544.8762207,0.999999166
4165,439.7720947,342.3559265,1,435.9522095,677.0930176,1,417.8685608,436.1282043,1,411.1904602,505.9881287,0.999999762,416.0409851,573.2475586,0.999999881,422.2666321,541.0344849,0.999999404,470.1821289,542.4541626,0.999998212
4166,439.7530212,342.3559265,1,435.9522095,677.1052856,1,418.0620728,436.1282043,1,411.2181396,505.9519348,0.999999762,416.104248,573.0305176,1,422.3079834,540.9467773,0.999999166,470.1821289,542.4541626,0.999999046
4167,439.7670288,342.3559265,1,435.8938293,677.1685181,1,418.0620728,436.1615906,1,411.2181396,505.9519348,0.999999881,416.0466003,572.9591675,1,422.7677612,540.4905396,0.999999404,470.1821289,542.4541626,0.999998212
4168,439.7670288,342.4767151,1,435.8938293,677.1685181,1,418.035614,436.1588745,1,411.4797058,505.9519348,0.999999881,416.1161804,572.7426758,1,423.1549072,540.4905396,0.999999166,470.1821289,545.4993896,0.999998569
4169,439.7670288,342.5689392,1,435.8938293,677.1759033,1,418.035614,436.1282043,1,411.4797058,505.9410095,0.999999881,416.2946777,572.6854248,0.999999881,423.1549072,539.8483887,0.999999523,470.1325684,545.4993896,0.999997258
4170,439.7903442,342.5689392,1,436.0543518,677.1305542,1,417.9885254,436.1088257,1,411.4797058,505.9410095,0.999999881,416.2946777,572.6055908,1,423.1549072,535.9942627,0.999997973,470.1325684,545.4993896,0.999999285
4171,439.7903442,342.4767151,1,436.0567627,677.3291626,1,417.9249878,436.1588745,1,411.2273254,506.1039124,0.999999881,416.0809631,572.6055908,1,423.1549072,532.0402832,0.999999285,470.1325684,542.4697876,0.999996543
4172,439.7903442,342.4101868,1,436.0567627,677.3291626,1,417.8788452,436.1588745,1,411.2145386,506.1039124,0.999999881,416.1480408,572.6310425,1,424.8681335,530.1101074,0.999994755,470.9121704,540.777771,0.99999404
4173,439.7903442,342.3763733,1,436.1129456,677.3291626,1,417.8788452,436.1088257,1,411.2145386,506.214447,0.999999881,416.1480408,572.6854248,1,428.3886108,519.9468384,0.999989629,474.6669922,538.8040161,0.999979734
4174,439.7416382,342.3672791,1,436.1129456,677.3291626,1,417.8629761,436.1182861,1,411.2145386,506.3227539,0.999999881,416.1480408,572.890564,1,428.3886108,515.2295532,0.999998093,477.5556335,535.2454224,0.999985099
4175,439.7416382,342.3672791,1,435.8809814,677.3718872,1,417.8629761,436.2070923,1,411.2145386,506.3755798,0.999999762,416.157196,572.9927368,1,428.3886108,513.6298218,0.999997854,478.2054749,525.0080566,0.999997377
4176,439.8284302,342.3672791,1,435.8566589,677.3950806,1,417.945343,436.1182861,1,411.2653198,506.4013977,0.999999762,416.157196,573.1217651,1,428.1630249,511.2258301,0.999998331,480.445282,519.0515747,0.999997735
4177,439.8284302,342.4029541,1,435.8566589,677.3718872,1,417.9698486,436.1182861,1,411.2653198,506.4186707,0.999999762,416.157196,573.1486816,1,427.4240112,511.2258301,0.999999285,482.4820862,516.3959351,0.999999285
4178,439.9795837,342.4029541,1,435.8566589,677.3718872,1,417.9698486,436.3609924,1,411.2653198,506.4246826,0.999999762,416.157196,573.1734009,1,427.4240112,511.2258301,0.999999404,483.138916,515.6134033,0.999999285
4179,439.9795837,342.4111023,1,435.8809814,677.3718872,1,417.9970093,436.3609924,1,411.2826233,506.4186707,0.999999762,416.157196,573.1734009,1,427.5737,512.0269775,0.999999046,483.775177,515.6134033,0.999999404
4180,439.8241577,342.4560242,1,435.9143982,677.4227295,1,417.9698486,436.1955261,1,411.2826233,506.4246826,0.999999762,416.1885071,573.1734009,1,427.5737,512.5633545,0.999999404,483.775177,515.4881592,0.999998927
4181,439.8241577,342.4616394,1,435.9143982,677.4495239,1,417.9698486,436.3616028,1,411.2826233,506.4246826,0.999999762,416.1885071,573.1677246,1,427.7095337,512.5633545,0.999999404,483.775177,515.3032227,0.999998808
4182,439.9287415,342.4560242,1,435.9143982,677.4495239,1,418.0572205,436.1955261,1,411.3334656,506.3023682,0.999999762,416.3049316,573.1402588,1,427.8748779,512.5633545,0.999999523,483.3510742,513.5487061,0.999995351
4183,439.8676453,342.4616394,1,435.8675537,677.4805298,1,418.0404968,436.1955261,1,411.3334656,506.2979736,0.999999762,416.3049316,573.1402588,1,427.8748779,512.1777954,0.999999404,483.3510742,512.6266479,0.99998641
4184,439.8676453,342.4560242,1,435.8675537,677.4495239,1,418.0404968,436.1955261,1,411.4472961,506.2733459,0.999999762,416.2333679,573.142334,1,427.8662415,511.5739136,0.999999285,482.8567505,512.6028442,0.999984026
4185,439.9287415,342.4616394,1,435.8675537,677.4468994,1,418.0404968,436.2714844,1,411.3334656,506.2385559,0.999999642,416.2333679,573.1402588,1,427.8662415,510.5542603,0.999999404,482.8567505,511.8477173,0.999984264
4186,439.8676453,342.5214539,1,435.8675537,677.3193359,1,418.0572205,436.1664429,1,411.3334656,506.1655579,0.999999642,416.2333679,573.1207275,1,427.4234009,508.3204346,0.999999642,482.3648682,511.4136047,0.999991536
4187,439.8676453,342.5214539,1,435.8675537,677.3193359,1,418.0404968,436.2714844,1,410.9981079,506.1655579,0.999999762,416.1808472,573.142334,1,426.6459351,506.5985718,0.999999762,482.3648682,511.3117981,0.99998951
4188,439.8353271,342.5214539,1,435.8482361,677.3193359,1,418.0190735,436.368866,1,410.9981079,506.1655579,0.999999762,416.0944214,573.142334,1,426.3183289,504.966095,0.999999642,482.1077576,511.2860718,0.999993801
4189,439.9512939,342.5245361,1,435.8482361,677.3220825,1,417.8721619,436.4760437,1,410.9981079,506.1655579,0.999999762,416.0944214,573.1585693,1,425.2280579,501.2452087,0.999999881,481.92099,511.2860718,0.999980092
4190,439.8394775,342.5245361,1,435.8482361,677.3699341,1,417.861145,436.368866,1,411.0267029,506.0852966,0.999999762,416.0463867,573.1792603,1,425.2235413,498.6914368,0.999999523,481.3946533,511.3117981,0.999940276
4191,439.9512939,342.4510498,1,435.6920776,677.4955444,1,417.8182678,436.4760437,1,411.0545349,505.976593,0.999999762,416.0944214,573.1792603,1,422.8799744,493.0729675,0.999999285,480.4093933,511.3117981,0.999972343
4192,439.8394775,342.4852905,1,435.7547913,677.3699341,1,417.8182678,436.5259094,1,411.1875,505.7870178,0.999999881,416.0944214,573.1761475,1,421.8869019,490.6427917,0.999996662,480.2293396,511.2571411,0.99998951
4193,439.8701172,342.4510498,1,435.7547913,677.4091797,1,417.8182678,436.5259094,1,411.2626343,505.6827393,0.999999881,416.1282959,573.1761475,1,421.8869019,484.3337708,0.999996305,479.6452637,510.5342102,0.99997735
4194,439.8701172,342.4510498,1,435.7316589,677.4091797,1,417.8182678,436.5646057,1,411.2400818,505.6827393,1,416.0545044,572.9876709,1,421.502594,480.080719,0.999988914,478.615509,509.3092346,0.999977112
4195,439.8701172,342.3439331,1,435.7316589,677.2566528,1,417.9707031,436.6115723,1,411.2400818,505.647583,1,416.1282959,572.9407959,1,421.4851379,476.9116516,0.999984741,478.2312622,509.2026672,0.99998796
4196,439.8701172,342.3439331,1,435.7547913,677.2325439,1,418.0907898,436.6642456,1,411.2400818,505.647583,1,416.0545044,572.9055786,1,421.4851379,472.4966125,0.999990702,475.0160522,507.6958923,0.999992251
4197,440.0256958,342.3439331,1,435.7316589,677.2566528,1,418.1907349,436.6797485,1,411.2400818,505.647583,1,416.133667,572.9055786,1,421.4851379,470.309967,0.999981999,472.5611572,506.9475403,0.999971271
4198,440.0256958,342.3439331,1,435.4632263,677.1685791,1,418.1907349,436.7700806,1,411.2400818,505.7217407,1,416.133667,572.8411255,1,420.2948608,468.8996887,0.99999404,467.8263245,506.0793762,0.999990225
4199,439.9068298,342.3439331,1,435.7915955,677.0128784,0.999999881,418.224884,436.7700806,1,411.2176819,505.7217407,1,416.1360779,572.8052368,1,419.6954956,465.7333069,0.999989033,464.6538696,505.2919922,0.999970794
4200,439.9068298,342.4172058,1,435.798584,677.0128784,0.99999094,418.1907349,436.7724609,1,411.2176819,505.7217407,0.999999881,416.4760437,572.8411255,1,419.0246277,463.178894,0.999955177,460.8415833,503.3829346,0.999800622
4201,439.9068298,342.4328613,1,436.8467712,676.7828979,0.999975324,418.1907349,436.9246521,1,411.3374939,505.7210693,1,416.5783691,572.9439697,1,418.5279846,462.956543,0.999979377,458.0195923,501.0293274,0.999824941
4202,439.8843079,342.4328613,1,436.8467712,676.7828979,0.999999881,418.0873718,436.9246521,1,411.1394958,505.7210693,1,416.5783691,572.8831787,1,418.5279846,462.5507202,0.999704063,457.7675781,500.440094,0.999957323
4203,439.8843079,342.4328613,1,437.0246277,676.8501587,1,418.0873718,436.8449097,1,411.1304321,505.6973877,0.999999881,416.5783691,572.8831787,1,418.7956238,462.3036499,0.999816954,455.4440002,499.5115967,0.999968767
4204,439.8843079,342.2503662,1,436.8467712,676.8501587,1,417.973938,436.8449097,1,411.0735779,505.6171265,0.999999881,416.255188,573.0271606,1,418.7956238,462.2861023,0.99986434,454.9281311,497.8108521,0.999362409
4205,439.8843079,342.2503662,1,436.4724426,676.8501587,1,417.973938,436.3952332,1,411.1304321,505.6171265,0.999999881,416.255188,573.1957397,1,420.1216125,460.3702698,0.999940515,452.9692688,495.420166,0.896790504
4206,439.8843079,342.2503662,1,436.4724426,676.8501587,1,417.8655396,436.3154907,1,411.1304321,505.6171265,0.999999881,416.255188,573.3104858,0.999999881,422.3404236,458.7311096,0.999913812,452.3432312,494.0714417,0.995172441
4207,439.8802185,342.2503662,1,436.5543213,676.8137207,1,417.8655396,436.3154907,1,411.1498108,505.7195435,0.999999881,416.507019,573.5141602,1,422.5682068,458.6488953,0.99951911,451.5379944,489.6726379,0.950152576
4208,439.719574,342.2503662,1,436.5543213,676.8137207,1,417.8655396,436.3154907,1,411.1498108,506.0833435,0.999999881,416.507019,573.7120972,0.999999881,425.2402954,455.3157043,0.996722043,448.7856445,487.2654114,0.975506783
4209,439.7042847,342.1969299,1,436.5543213,676.9300537,1,418.1442566,436.2485352,1,411.1677551,506.3641663,0.999999881,416.6701965,573.7180786,0.999999881,425.8085938,451.0057068,0.998148322,448.7856445,481.7513123,0.903069198
4210,439.7042847,342.1969299,1,436.5543213,676.9311523,1,418.2546997,436.2485352,1,411.1677551,506.3641663,0.999999881,416.6701965,573.8552856,0.999999881,428.4190063,444.3051147,0.999668002,448.7856445,481.7513123,0.523017347
4211,439.7042847,342.1969299,1,436.403717,677.0339355,1,418.2548828,436.1734009,1,411.1112366,506.3641663,0.999999881,416.6701965,573.8552856,0.999999881,430.7281494,436.874939,0.99992907,455.8170471,478.2445374,0.132770225
4212,439.7042847,342.1601868,1,436.1723022,677.0339355,1,418.640564,436.1734009,1,411.1112366,506.0713196,0.999999881,416.4098816,573.8552856,0.999999762,430.8994141,434.5845337,0.999784529,455.9599915,474.5986328,0.309318304
4213,439.6958618,342.2347107,1,436.1723022,676.9989014,1,418.678772,436.0330811,1,411.1873169,505.8043518,0.999999881,416.3757324,572.9458008,0.999999762,432.4196167,432.1904602,0.999823153,458.2026672,474.2963257,0.985157609
4214,439.7246399,342.3268738,1,436.1723022,677.0339355,1,418.678772,436.0330811,1,411.1873169,505.8043518,0.999999881,416.3757324,572.9458008,0.999999881,433.0954895,429.1181946,0.999992371,462.6739197,474.2963257,0.997452319
4215,439.5443115,342.3601379,1,436.3139648,677.0339355,1,418.678772,435.763092,1,411.1873169,505.899231,0.999999881,416.3757324,572.9018555,1,434.5855713,427.0239258,0.999994874,462.6739197,472.250885,0.999057353
4216,439.5335999,342.4049988,1,436.3468628,677.1361084,1,418.403717,435.763092,1,411.1873169,505.9441223,0.999999881,416.3757324,572.9458008,1,435.5744324,423.5971375,0.999997854,467.5798035,469.4314575,0.999242902
4217,439.5335999,342.4370728,1,436.3468628,677.1712646,1,418.0530396,435.763092,1,410.8406982,505.9441223,0.999999881,416.3757324,572.968811,1,435.7935791,416.2406616,0.999996185,474.6319885,466.8218079,0.98988378
4218,439.5464783,342.4049988,1,436.3139648,677.1712646,1,417.978363,436.1848145,1,410.8406982,506.181427,0.999999881,416.35849,572.968811,1,437.6735229,411.5582581,0.999997377,479.2452087,463.5964966,0.92900002
4219,439.5464783,342.4049988,1,436.2193604,677.1712646,1,417.978363,436.2015381,1,410.8406982,506.2514954,1,416.2779236,572.9018555,1,440.0710144,403.6782837,0.999999762,485.1362,436.0419312,0.998681486
4220,439.977356,342.4544678,1,436.1118774,677.2109375,1,418.0530396,436.2015381,1,411.0435486,506.2514954,1,416.1492004,572.968811,1,441.6174622,397.7077637,0.999999762,489.7678223,431.9375916,0.999995351
4221,439.977356,342.3902283,1,436.0959778,677.2109375,1,418.0693665,436.1848145,1,411.365509,506.2514954,1,416.1492004,572.8779907,1,443.8013916,392.6070862,0.999999642,492.1121216,425.8425293,0.999997377
4222,439.977356,342.334198,1,435.9066162,677.2967529,1,418.3615112,435.9753723,1,411.365509,506.2514954,1,416.1378784,572.8779907,1,444.9509277,388.2982788,0.999999881,492.8904114,415.6126099,0.999996662
4223,439.977356,342.3902283,1,435.9066162,677.3268433,1,418.3615112,435.9753723,1,411.3681335,506.4254456,0.999999881,416.1323242,573.0236206,1,446.0211792,385.9810181,0.999999881,492.5855408,405.7797852,0.999999642
4224,440.0803223,342.518158,1,435.8899841,677.3268433,1,418.3615112,435.4052124,1,411.2494202,505.9282837,0.999999404,416.1323242,573.0236206,1,448.0820313,385.1100769,1,492.5855408,400.3475647,0.999998331
4225,440.0803223,342.5555115,0.999999881,435.870697,677.3184204,1,418.3615112,435.4052124,1,411.2494202,505.9282837,0.999999881,416.0243835,572.9797974,1,448.8760986,384.5534363,0.999999762,492.5855408,393.35495,0.99999845
4226,440.4610596,342.6299744,1,435.8899841,677.3184204,1,418.3615112,435.2005005,1,411.1794434,505.9282837,0.999999762,415.9761047,573.0011597,1,448.8840637,383.142334,0.999998212,492.5855408,385.2647095,0.999960303
4227,440.4610596,342.7648621,1,436.072113,677.3184204,1,418.2168579,434.933075,1,411.1794434,505.8367615,0.999999881,415.8482971,573.0011597,1,451.1199341,380.1378784,0.999998212,492.5855408,382.6244812,0.999992371
4228,440.4610596,342.7648621,0.999999762,436.072113,677.2999878,1,418.2168579,434.933075,1,411.0831604,505.5205078,0.999999881,415.8478394,573.0011597,1,453.202301,376.6844177,0.999999404,493.6550293,381.965271,0.999979258
4229,440.460907,342.6299744,0.999996901,436.1125488,677.2999878,1,418.2168579,434.933075,1,410.9621582,505.4746094,1,415.8482971,573.0755615,1,457.2435913,373.5010986,1,493.6550293,380.9588928,0.999999642
4230,440.460907,342.2641296,0.999999881,436.1125488,677.2637329,1,418.5498962,435.5788574,1,410.8241272,505.4746094,1,415.8482971,573.0755615,1,457.2435913,372.8148193,0.999999762,493.6550293,378.7702332,0.999998808
4231,440.460907,342.2641296,1,436.1156311,677.2637329,1,418.5498962,435.8518372,1,410.8731689,505.5205078,1,415.9573059,573.0755615,1,457.2435913,372.1790771,0.999997497,493.432312,376.8421021,0.999996305
4232,440.460907,342.2641296,0.999999881,436.1212769,677.2637329,1,418.5924072,435.9179688,1,410.775116,505.5205078,1,416.0519714,573.0119629,1,454.5711365,372.0437622,0.999998569,489.7021484,373.7839966,0.999998808
4233,440.460907,342.4038086,1,436.1901855,677.3439331,1,418.8163452,436.1029053,1,410.775116,505.6648254,1,416.0519714,572.9291382,1,451.4475098,371.8584595,0.999999523,486.0253601,371.5519409,0.99999845
4234,440.1056824,342.6973267,0.999999881,436.1934814,677.3439331,1,418.8437195,436.1301575,1,410.8731689,505.8241882,1,415.9573059,572.9291382,1,451.285553,371.8584595,0.999999642,486.0253601,371.5519409,0.999998927
4235,439.5063782,342.6973267,0.999999762,436.205658,677.4099121,1,418.8163452,436.1301575,1,410.9179688,505.8241882,1,415.938446,572.9568481,1,450.2914734,371.8584595,0.999999762,486.0253601,370.9434204,0.999999404
4236,438.9784241,342.5361023,0.993959665,436.2193909,677.4672241,1,418.8163452,436.1029053,1,410.9179688,505.9659424,1,415.768158,572.9291382,1,449.600708,371.8584595,0.999999285,486.2738037,370.9434204,0.99999845
4237,438.9784241,342.5361023,0.929605663,436.2193909,677.4884644,1,418.689209,435.6049194,1,410.9940186,505.9659424,1,415.768158,572.9568481,1,449.5050049,370.9025269,0.99937588,486.2738037,372.9165039,0.999998093
4238,439.5063782,342.5635986,1,436.1934814,677.4884644,1,418.5628052,435.6049194,1,410.9301147,505.9659424,1,415.7293091,572.99646,1,447.7206421,370.4074402,0.999979496,487.1123657,373.3218994,0.999976873
4239,439.5410461,342.5635986,1,436.1314392,677.4971313,1,418.5472717,435.6049194,1,410.9301147,506.0296326,1,415.7293091,573.0150757,1,447.6295166,367.5265198,0.999999523,488.1922607,378.1801147,0.999998689
4240,439.6997681,342.5635986,0.999999762,436.1169739,677.4884644,1,417.2835083,436.2513123,1,410.9301147,506.0905457,0.999999881,415.8146667,573.0185547,1,447.5778503,367.0605164,1,493.4395752,378.1801147,0.999999404
4241,439.6997681,342.5635986,0.999999881,436.1152039,677.3046265,1,417.2835083,436.4045715,1,410.9917297,506.1841736,1,415.9595337,573.050293,1,447.5778503,366.230835,1,493.4395752,377.098053,0.999997258
4242,439.6997681,342.3908691,0.999999881,436.013916,677.3046265,1,417.2835083,436.4045715,1,410.9301147,506.2757568,1,416.0631714,573.050293,1,445.3875122,365.3596802,0.999999881,493.4395752,377.098053,0.999999166
4243,439.2289734,342.2697144,0.999999881,436.013916,677.3046265,1,417.4815674,436.2513123,0.999998331,410.9842224,506.2757568,1,416.0631714,573.0372314,1,443.5214539,362.9159851,1,492.9092712,373.3940125,0.999999762
4244,438.9333191,341.3638,0.999999642,436.013916,677.3031616,1,417.9976196,434.8963318,0.999999881,410.9842224,506.1841736,1,416.058197,573.0372314,1,443.3812256,358.8092957,0.999999881,489.6655273,366.4252319,0.999999046
4245,438.9333191,341.3506775,0.999999523,436.007782,677.3031616,1,418.1122437,434.8963318,1,410.9911499,506.3822937,1,416.0631714,573.0372314,1,443.3812256,356.8013306,0.999999762,489.6655273,362.9096375,0.999997854
4246,438.7851868,341.3506775,0.999999285,436.013916,677.3031616,1,418.201416,434.887085,1,410.9842224,506.3951111,1,416.0992432,573.0372314,1,443.3812256,356.5698547,0.999999642,488.9341431,362.6231384,0.999999523
4247,438.1145325,341.3638,0.999999642,436.1242065,677.1824341,1,418.2464905,434.887085,1,410.9842224,506.3822937,0.999999881,416.058197,573.0792236,1,443.6291199,356.5698547,0.999999762,487.3719482,361.764801,0.999897361
4248,438.0490723,341.4423218,0.999999881,436.2060242,677.1726685,1,418.2464905,434.8986816,1,410.9911499,506.1442261,1,416.058197,573.0792236,1,445.3834229,354.510437,0.999848485,480.9480286,361.764801,0.999994159
